time,temperature_2m,wind_speed_10m,relative_humidity_2m,surface_pressure,boundary_layer_height,dew_point_2m,precipitation,cloud_cover,wind_direction_10m,wind_gusts_10m,shortwave_radiation,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,aerosol_optical_depth,us_aqi,day,month,dayofweek,quarter,previous_hour_aqi,previous_day_aqi,aqi_change_rate,rolled_mean_aqi_6hr,rolled_mean_aqi_24hr,rolled_mean_aqi_72hr,rolled_std_aqi_6hr,rolled_std_aqi_24hr,rolled_std_aqi_72hr,ewm_aqi_24hr,ewm_std_24hr,f48_temperature_2m,f48_wind_speed_10m,f48_relative_humidity_2m,f48_surface_pressure,f48_boundary_layer_height,f48_dew_point_2m,f48_precipitation,f48_cloud_cover,f48_wind_gusts_10m,f48_shortwave_radiation,wind_pollution_dispersion,pressure_change_3hour,Humidity_Level,Day_2_Future_AQI
2023-08-14 00:00:00+05:00,27.758333333333336,25.95,83.83333333333333,1000.3041666666667,567.2916666666666,24.6875,0.0,90.08333333333333,246.41666666666666,39.7875,224.29166666666666,54.30416666666667,17.6375,136.70833333333334,7.2875000000000005,3.8874999999999997,49.041666666666664,69.70833333333333,0.85875,67.125,14.0,8.0,0.0,3.0,67.25,68.33333333333333,-0.125,67.5625,68.10069444444444,68.71875,0.29962683717843547,0.7285596531412951,0.9526090905465333,67.98040450747455,0.7439287867038865,27.520833333333332,21.008333333333333,81.04166666666667,1004.7125,594.1666666666666,23.854166666666668,0.0,52.833333333333336,32.7125,215.625,14860.479166666666,0.14166666666666572,3.0708333333333333,60.833333333333336
2023-08-15 00:00:00+05:00,27.579166666666666,20.2,84.58333333333333,1002.4416666666666,522.7083333333334,24.65416666666667,0.020833333333333332,97.0,238.79166666666666,31.55,164.625,58.35833333333333,16.229166666666668,136.375,8.125,4.758333333333334,46.291666666666664,90.75,0.8795833333333333,65.79166666666667,15.0,8.0,1.0,3.0,65.875,67.125,-0.08333333333333333,65.95833333333333,66.34027777777779,67.60706018518518,0.06134869281112835,0.43586165991436515,1.081766110382295,66.41066281872031,0.7930407352359369,27.295833333333334,29.7375,76.70833333333333,1005.0749999999999,764.5833333333334,22.71666666666667,0.008333333333333333,55.708333333333336,44.82083333333333,208.91666666666666,10770.6875,0.3083333333333324,2.9250000000000003,59.041666666666664
2023-08-16 00:00:00+05:00,27.520833333333332,21.008333333333333,81.04166666666667,1004.7125,594.1666666666666,23.854166666666668,0.0,52.833333333333336,256.5416666666667,32.7125,215.625,49.74583333333334,13.899999999999999,151.875,7.295833333333333,4.358333333333333,44.833333333333336,73.5,0.89,60.833333333333336,16.0,8.0,2.0,3.0,61.041666666666664,65.79166666666667,-0.20833333333333334,61.6875,63.751736111111114,66.06423611111111,0.5697556583356128,1.605175181435456,2.1046928181704723,63.40387323884415,1.9305584458322247,27.370833333333334,29.233333333333334,76.04166666666667,1004.0166666666668,707.7083333333334,22.608333333333334,0.0,47.041666666666664,44.699999999999996,245.125,13152.229166666666,0.16249999999999906,3.6666666666666665,61.041666666666664
2023-08-17 00:00:00+05:00,27.295833333333334,29.7375,76.70833333333333,1005.0749999999999,764.5833333333334,22.71666666666667,0.008333333333333333,55.708333333333336,264.625,44.82083333333333,208.91666666666666,34.02916666666667,13.762500000000001,140.58333333333334,5.879166666666666,3.2125,39.791666666666664,31.541666666666668,0.76375,59.041666666666664,17.0,8.0,3.0,3.0,59.041666666666664,60.833333333333336,0.0,59.0625,59.645833333333336,63.245949074074076,0.42686933280877665,0.8507343876053954,3.036440337079304,59.92673161598279,1.7650654784773445,27.1875,25.308333333333334,78.83333333333333,1003.6999999999999,680.4166666666666,23.0625,0.004166666666666667,77.70833333333333,38.88333333333333,201.29166666666666,23040.604166666668,-0.004166666666667614,4.579166666666667,62.625
2023-08-18 00:00:00+05:00,27.370833333333334,29.233333333333334,76.04166666666667,1004.0166666666668,707.7083333333334,22.608333333333334,0.0,47.041666666666664,265.75,44.699999999999996,245.125,43.9125,16.258333333333333,138.54166666666666,5.75,3.108333333333333,42.75,48.083333333333336,0.49541666666666667,61.041666666666664,18.0,8.0,4.0,3.0,60.833333333333336,59.041666666666664,0.20833333333333334,60.395833333333336,59.479166666666664,60.95891203703704,0.41603820734503966,0.9304493259515115,2.4304460684562987,59.811655206866895,1.1799585131310228,27.316666666666666,22.566666666666666,78.95833333333333,1003.9833333333332,570.2083333333334,23.183333333333334,0.0,71.04166666666667,35.44166666666667,248.33333333333334,20813.5625,-0.09166666666666383,4.7625,62.833333333333336
2023-08-19 00:00:00+05:00,27.1875,25.308333333333334,78.83333333333333,1003.6999999999999,680.4166666666666,23.0625,0.004166666666666667,77.70833333333333,267.2083333333333,38.88333333333333,201.29166666666666,59.07916666666667,15.691666666666668,132.25,6.354166666666667,3.5124999999999997,49.208333333333336,91.20833333333333,0.46291666666666664,62.625,19.0,8.0,5.0,3.0,62.666666666666664,61.041666666666664,-0.041666666666666664,62.736111111111114,62.373263888888886,60.4994212962963,0.31663718261463414,1.1188786974103244,1.7527681016468246,62.20968680624964,1.4258232240672066,27.420833333333334,25.704166666666666,79.66666666666667,1003.7458333333334,576.6666666666666,23.47083333333333,0.0,49.125,40.06666666666667,243.41666666666666,17497.708333333332,0.004166666666667614,4.125,61.0
2023-08-20 00:00:00+05:00,27.316666666666666,22.566666666666666,78.95833333333333,1003.9833333333332,570.2083333333334,23.183333333333334,0.0,71.04166666666667,262.5833333333333,35.44166666666667,248.33333333333334,63.86666666666667,15.329166666666666,125.91666666666667,7.316666666666666,4.0,47.0,108.54166666666667,0.5091666666666667,62.833333333333336,20.0,8.0,6.0,3.0,62.875,62.625,-0.041666666666666664,62.888888888888886,62.645833333333336,61.4994212962963,0.1442139597679542,0.47970159703407145,1.7216434617627614,62.66105605560609,0.6862215262161887,27.191666666666666,26.079166666666666,80.5,1002.8541666666666,756.4583333333334,23.412499999999998,0.025000000000000005,75.79166666666667,40.06666666666667,204.79166666666666,13040.875,-0.004166666666667614,4.133333333333333,60.0
2023-08-21 00:00:00+05:00,27.420833333333334,25.704166666666666,79.66666666666667,1003.7458333333334,576.6666666666666,23.47083333333333,0.0,49.125,266.0833333333333,40.06666666666667,243.41666666666666,53.237500000000004,14.479166666666666,127.79166666666667,6.466666666666666,3.6833333333333336,44.708333333333336,84.54166666666667,0.49416666666666664,61.0,21.0,8.0,0.0,3.0,61.083333333333336,62.833333333333336,-0.08333333333333333,61.3125,62.092013888888886,62.370370370370374,0.23827814436752517,0.6310838339761494,0.9416984942822557,61.90433975316355,0.7378038716693197,26.883333333333336,27.608333333333334,81.45833333333333,1000.9125,820.4166666666666,23.34583333333333,0.07916666666666668,96.375,42.09166666666667,170.58333333333334,15017.479166666666,-0.07500000000000284,3.9499999999999997,61.958333333333336
2023-08-22 00:00:00+05:00,27.191666666666666,26.079166666666666,80.5,1002.8541666666666,756.4583333333334,23.412499999999998,0.025000000000000005,75.79166666666667,254.58333333333334,40.06666666666667,204.79166666666666,40.80833333333333,14.620833333333332,128.08333333333334,6.366666666666667,3.5083333333333333,41.708333333333336,49.583333333333336,0.47291666666666665,60.0,22.0,8.0,1.0,3.0,60.0,61.0,0.0,60.0,60.314236111111114,61.68402777777778,0.0,0.3752526394801861,1.1710157211519432,60.398190887623166,0.7511893454402546,26.875,26.891666666666666,84.54166666666667,998.9208333333332,748.75,23.97083333333333,0.08333333333333333,84.04166666666667,40.925000000000004,176.25,20200.1875,-0.0874999999999962,3.7791666666666663,63.083333333333336
2023-08-23 00:00:00+05:00,26.883333333333336,27.608333333333334,81.45833333333333,1000.9125,820.4166666666666,23.34583333333333,0.07916666666666668,96.375,248.0,42.09166666666667,170.58333333333334,40.0,15.866666666666667,142.08333333333334,7.016666666666667,3.3000000000000003,38.5,37.875,0.6591666666666667,61.958333333333336,23.0,8.0,2.0,3.0,61.833333333333336,60.0,0.125,61.520833333333336,60.723958333333336,61.04340277777778,0.29962683717868527,0.6362590862173396,1.0777786321178404,60.94779499331164,0.7636677129812662,26.816666666666666,23.03333333333333,84.08333333333333,999.3166666666666,720.8333333333334,23.837500000000002,0.08750000000000001,83.04166666666667,35.458333333333336,194.83333333333334,23249.083333333332,-0.3500000000000038,3.5374999999999996,67.04166666666667
2023-08-24 00:00:00+05:00,26.875,26.891666666666666,84.54166666666667,998.9208333333332,748.75,23.97083333333333,0.08333333333333333,84.04166666666667,244.0,40.925000000000004,176.25,42.4625,16.654166666666665,145.5,7.633333333333333,3.525,39.958333333333336,41.166666666666664,1.195,63.083333333333336,24.0,8.0,3.0,3.0,63.041666666666664,61.958333333333336,0.041666666666666664,63.00694444444445,62.673611111111114,61.23726851851851,0.017010345436064302,0.4001577533596678,1.2276545809726775,62.57981193850268,0.8075269235311832,26.741666666666664,21.954166666666666,85.29166666666667,1001.6041666666666,711.0416666666666,23.995833333333334,0.09999999999999999,83.375,34.012499999999996,202.83333333333334,20715.666666666668,-0.125,2.904166666666667,64.75
2023-08-25 00:00:00+05:00,26.816666666666666,23.03333333333333,84.08333333333333,999.3166666666666,720.8333333333334,23.837500000000002,0.08750000000000001,83.04166666666667,241.08333333333334,35.458333333333336,194.83333333333334,48.26666666666667,17.983333333333334,133.29166666666666,8.358333333333333,3.954166666666667,43.291666666666664,51.666666666666664,1.0254166666666666,67.04166666666667,25.0,8.0,4.0,3.0,66.91666666666667,63.083333333333336,0.125,66.46527777777779,64.76388888888889,62.720486111111114,0.45334428816911904,1.3911188347570793,1.9355936084567669,65.05906964248592,1.6536346172748007,26.974999999999998,23.295833333333334,82.79166666666667,1003.4333333333334,723.125,23.695833333333336,0.041666666666666664,49.708333333333336,35.9125,230.29166666666666,17254.0625,0.1666666666666714,2.9791666666666665,63.541666666666664
2023-08-26 00:00:00+05:00,26.741666666666664,21.954166666666666,85.29166666666667,1001.6041666666666,711.0416666666666,23.995833333333334,0.09999999999999999,83.375,240.875,34.012499999999996,202.83333333333334,46.262499999999996,16.383333333333333,127.54166666666667,7.816666666666666,4.041666666666667,40.875,54.666666666666664,0.9129166666666667,64.75,26.0,8.0,5.0,3.0,64.875,67.04166666666667,-0.125,65.29861111111111,66.52083333333333,64.65277777777779,0.49305376530863904,1.148000236967287,2.104262665706297,65.9404779474592,1.4969273901302904,26.879166666666666,26.84583333333333,82.875,1002.35,752.5,23.625,0.04583333333333334,60.541666666666664,40.5625,189.58333333333334,16470.041666666668,0.3749999999999953,2.745833333333333,64.5
2023-08-27 00:00:00+05:00,26.974999999999998,23.295833333333334,82.79166666666667,1003.4333333333334,723.125,23.695833333333336,0.041666666666666664,49.708333333333336,251.625,35.9125,230.29166666666666,39.979166666666664,15.591666666666667,133.83333333333334,7.929166666666667,4.0375000000000005,39.833333333333336,40.333333333333336,0.9204166666666667,63.541666666666664,27.0,8.0,6.0,3.0,63.625,64.75,-0.08333333333333333,63.6875,63.989583333333336,65.09143518518518,0.161224305203972,0.6373310068025915,1.7962796826401741,64.12447110048664,1.0622318729016405,26.945833333333336,21.77916666666667,83.66666666666667,1003.2458333333334,755.2083333333334,23.854166666666668,0.02916666666666667,62.583333333333336,34.125,181.08333333333334,17355.479166666668,-0.02499999999999621,3.279166666666667,68.04166666666667
